review_id,product_id,product_name,rating,title,content,purchase_option,helpful_count,created_at
R00222,P00052,무선 미니 핸디 청소기,5,역대급 미니 청소기!,기대 이상으로 흡입력이 좋아서 놀랐어요. 작은 부스러기나 먼지 제거에 최고입니다. 블랙 색상도 고급스럽고 배송도 빨랐어요!,화이트,14,2026-05-15
R00223,P00052,무선 미니 핸디 청소기,5,완벽한 서브 청소기!,"주로 사용하는 청소기가 있는데, 이건 보조용으로 딱이에요. 특히 키보드 틈새나 창틀 청소할 때 정말 유용합니다. 건전지 대신 충전식이라 더 편해요.",블랙,14,2026-05-16
R00224,P00052,무선 미니 핸디 청소기,4,휴대성 최고!,정말 가볍고 작아서 어디든 가지고 다니기 편해요. 차량이나 캠핑 갈 때 요긴하게 쓸 것 같아요. 흡입력이 아주 강력하진 않아도 일반적인 먼지 청소엔 충분합니다.,블랙,5,2026-04-03
R00225,P00052,무선 미니 핸디 청소기,2,생각보다 별로예요..,"광고처럼 흡입력이 좋지 않네요. 작은 먼지는 그럭저럭 빨아들이지만, 조금만 큰 부스러기는 잘 안 빨려요. 충전도 좀 느린 것 같습니다.",블랙,2,2026-03-15
R00226,P00052,무선 미니 핸디 청소기,1,이건 너무하네요.,받고 나서 한 번 써보니 바로 고장 났어요. 흡입력도 약한데 작동까지 안 되니 돈이 아깝습니다. 반품 신청해야겠어요.,블랙,8,2026-04-25
R00227,P00052,무선 미니 핸디 청소기,5,우리 집 필수템 등극!,"아이들 간식 부스러기 때문에 매번 큰 청소기 꺼내기 번거로웠는데, 이젠 이걸로 쓱싹 해결돼요. 화이트 색상도 예쁘고 인테리어 해치지 않아서 좋아요.",블랙,2,2026-03-29
R00228,P00052,무선 미니 핸디 청소기,3,그냥저냥 쓸만해요.,"딱 가격만큼 하는 것 같아요. 아주 만족스럽진 않지만, 급할 때나 간단한 청소용으로는 괜찮습니다. 소음이 좀 있는 편이네요.",화이트,0,2026-03-31
R00229,P00052,무선 미니 핸디 청소기,3,장단점이 확실하네요.,"디자인은 예쁘고 가벼워서 좋은데, 배터리 지속 시간이 짧고 흡입구 부분이 좀 작아서 큰 쓰레기는 어려워요. 주로 머리카락이나 작은 먼지 청소에 씁니다.",화이트,8,2026-05-04
R00230,P00052,무선 미니 핸디 청소기,5,선물용으로도 최고!,친구 집들이 선물로 줬는데 너무 좋아하네요. 특히 반려동물 키우는 집이나 자취생에게 딱인 것 같아요. 저도 하나 더 구매하려고요!,블랙,3,2026-03-17
R00231,P00052,무선 미니 핸디 청소기,3,쏘쏘한 미니 청소기.,"무선이라 편하긴 한데, 생각보다 먼지 통이 작아서 자주 비워줘야 하고, 필터 청소도 좀 번거롭네요. 그래도 급할 때 잘 쓰고 있습니다.",블랙,5,2026-02-21
R00232,P00052,무선 미니 핸디 청소기,5,강추합니다!,작은데 흡입력이 진짜 강력해요. 차량 내부나 컴퓨터 책상 청소에 이만한 게 없네요. 디자인도 세련되고 그레이 색상도 마음에 듭니다.,화이트,3,2026-02-26
R00233,P00032,실리콘 주방도구 7종 세트,3,쓸만하긴 한데...,"실리콘이라 코팅 냄비에 좋은 건 맞는데, 생각보다 좀 작고 얇은 감이 있어요. 색상은 예뻐서 주방에 놓으니 보기 좋아요.",단일,5,2026-02-27
R00234,P00032,실리콘 주방도구 7종 세트,4,가성비 괜찮아요,배송 빠르고 세트 구성이 알차서 좋아요. 아직 다 써보진 않았지만 이 가격에 이 정도 품질이면 만족합니다.,단일,14,2026-06-07
R00235,P00032,실리콘 주방도구 7종 세트,3,몇몇 도구는 아쉬워요,"전체적으로 나쁘지 않지만, 국자나 뒤집개는 손잡이가 짧고 실리콘 부분이 좀 흐물거리는 느낌이 있어요. 주걱은 괜찮습니다.",단일,5,2026-05-18
R00236,P00032,실리콘 주방도구 7종 세트,5,완벽한 구성!,"주방 도구 바꿀 때가 돼서 찾던 중 발견했는데, 필요한 7가지가 다 있어서 너무 만족스러워요. 색감도 고급지고 주방이 환해졌습니다.",단일,0,2026-02-22
R00237,P00032,실리콘 주방도구 7종 세트,5,드디어 찾던 제품!,냄비 긁힘 걱정 없이 요리할 수 있어서 정말 좋아요. 열에도 강하고 세척도 편해서 매일 손이 가는 효자템이네요.,단일,0,2026-02-26
R00238,P00032,실리콘 주방도구 7종 세트,5,선물용으로도 최고!,신혼부부 집들이 선물로 줬는데 실용성도 좋고 디자인도 예쁘다고 칭찬받았어요. 저도 하나 더 구매할까 해요.,단일,8,2026-03-15
R00239,P00032,실리콘 주방도구 7종 세트,5,냄비 코팅 지킴이!,"비싼 냄비 코팅 벗겨질까 걱정 많았는데, 이 실리콘 도구 덕분에 마음 편히 요리하고 있어요. 마감도 깔끔해서 만족스럽습니다.",단일,8,2026-03-26
R00240,P00032,실리콘 주방도구 7종 세트,5,왜 이제 샀을까요?,매번 플라스틱이나 스텐 도구 쓰다가 이걸로 바꾸니 신세계네요. 뜨거운 음식에도 안심이고 손잡이 그립감도 좋아요.,단일,5,2026-03-04
R00241,P00032,실리콘 주방도구 7종 세트,5,깔끔하고 위생적이에요,음식물이 잘 끼지 않고 세척 후에도 냄새가 잘 배지 않아서 위생적으로 쓸 수 있어요. 주방 분위기도 밝아졌네요.,단일,1,2026-05-06
R00242,P00032,실리콘 주방도구 7종 세트,4,대체적으로 만족합니다,"색상이 화면이랑 똑같고 배송도 빨라서 좋았습니다. 다만, 집게가 살짝 뻑뻑한 감이 있어서 별 하나 뺐습니다.",단일,1,2026-02-11
R00243,P00032,실리콘 주방도구 7종 세트,4,구성 좋고 활용도 높아요,"다양한 도구가 있어서 요리할 때 정말 유용하게 쓰고 있어요. 사이즈가 기대했던 것보다 약간 작은 느낌은 있지만, 사용에 불편함은 없습니다.",단일,2,2026-01-13
R00244,P00006,고밀도 코튼 셔츠,3,무난해요,베이직한 디자인이라 여러모로 입기 좋아요. 다만 생각보다 구김이 좀 가서 관리가 필요하네요.,라벤더/L,14,2026-01-14
R00245,P00006,고밀도 코튼 셔츠,3,보통입니다,코튼이라 편안하고 색상도 화면과 거의 같아요. 두께가 생각보다 얇아서 한겨울엔 어려울 것 같아요.,블랙/XL,5,2026-01-16
R00246,P00006,고밀도 코튼 셔츠,5,정말 만족해요!,고밀도 코튼이라 그런지 소재가 정말 탄탄하고 고급스러워요. 오버핏인데 부해 보이지 않고 여리여리해서 너무 마음에 들어요.,라벤더/S,5,2026-06-02
R00247,P00006,고밀도 코튼 셔츠,5,인생 셔츠 등극!,받자마자 입어보고 너무 예뻐서 깜짝 놀랐어요. 핏도 완벽하고 세탁 후에도 변형 없이 좋아서 색깔별로 더 구매할 예정입니다.,베이지/S,0,2026-04-29
R00248,P00006,고밀도 코튼 셔츠,3,장단점이 있어요,"배송은 빨랐는데, 팔기장이 저한테는 좀 길었어요. 그래도 디자인은 예쁘고 여기저기 활용하기 좋아요.",베이지/L,8,2026-02-25
R00249,P00006,고밀도 코튼 셔츠,5,기대 이상이에요!,비침 걱정했는데 전혀 없고 소재가 부드러워서 착용감도 좋아요. 회사 갈 때나 캐주얼하게 입기 다 좋아서 매일 손이 가네요.,베이지/L,8,2026-03-12
R00250,P00006,고밀도 코튼 셔츠,5,퀄리티 최고!,"가격 대비 너무 좋은 퀄리티입니다. 꼼꼼한 박음질에 디자인도 군더더기 없고, 화이트 색상인데도 비침이 거의 없어서 좋아요.",베이지/L,3,2026-02-26
R00251,P00006,고밀도 코튼 셔츠,5,재구매 의사 100%,고밀도 코튼이라 탄탄한데 착용감은 정말 부드러워서 놀랐어요. 다른 색상으로 재구매하러 왔습니다!,네이비/XL,0,2026-03-09
R00252,P00006,고밀도 코튼 셔츠,4,괜찮은 셔츠에요,전체적으로 만족스러운데 소매 부분 마감이 아주 살짝 아쉬워요. 그래도 핏이랑 소재는 마음에 듭니다.,네이비/S,14,2026-03-18
R00253,P00006,고밀도 코튼 셔츠,4,예뻐요!,아이보리 색상 구매했는데 너무 누렇지 않고 딱 예쁜 색상이에요. 생각보다 살짝 얇아서 한여름 빼고 잘 입을 수 있을 것 같아요.,라벤더/S,5,2026-03-03
R00254,P00006,고밀도 코튼 셔츠,3,평범해요,핏은 모델처럼 예쁜데 생각보다 먼지가 잘 붙는 소재 같아요. 그래도 베이직해서 잘 입을 것 같네요.,라벤더/XL,8,2026-04-13
R00255,P00006,고밀도 코튼 셔츠,3,그냥저냥..,"깔끔한 디자인은 마음에 드는데, 옷에서 약간 냄새가 나요. 세탁하면 괜찮아질지 모르겠네요.",화이트/M,14,2026-01-30
R00256,P00006,고밀도 코튼 셔츠,2,좀 실망했어요,받아보니 생각했던 고밀도 코튼 느낌이 아니고 좀 뻣뻣하네요. 소매 단추도 헐겁고 전체적으로 기대 이하였습니다.,베이지/S,0,2026-04-16
R00257,P00051,1초 완속 충전 멀티탭 6구,5,충전 속도 대박! 멀티탭 혁명입니다,"진짜 1초 완속 충전이라는 말이 과장이 아니네요. 6구라서 여러 기기 동시에 연결해도 안정적이고, 디자인도 깔끔해서 인테리어를 해치지 않아요. 드디어 인생 멀티탭 찾았습니다!",화이트,14,2026-03-02
R00258,P00051,1초 완속 충전 멀티탭 6구,4,기대 이상으로 편리해요,"충전 속도 빠르고 6구라서 편해요. 다만, 플러그 간 간격이 살짝 좁아서 어댑터 큰 건 옆 칸을 가리는 경우가 있네요. 그래도 전반적으로 만족합니다.",화이트,1,2026-02-05
R00259,P00051,1초 완속 충전 멀티탭 6구,2,1초 완속은 어디에...?,광고처럼 1초 완속 충전은 전혀 안 되네요. 일반 멀티탭이랑 속도 차이를 못 느끼겠어요. 기대가 너무 컸는지 실망스럽습니다.,화이트,5,2026-01-16
R00260,P00051,1초 완속 충전 멀티탭 6구,2,생각보다 부피가 크네요,"제품 자체는 튼튼해 보이지만, 생각보다 가로 길이가 길어서 설치할 공간이 애매했어요. 기능도 평범하고 딱히 특별함을 못 느꼈네요.",블랙,1,2026-03-10
R00261,P00051,1초 완속 충전 멀티탭 6구,1,고장난 제품을 보내주셨네요,받자마자 연결해봤는데 6구 중 3구가 작동을 안 합니다. 불량품을 보내주다니 너무 황당하네요. 바로 환불 신청했습니다.,화이트,8,2026-02-15
R00262,P00051,1초 완속 충전 멀티탭 6구,1,선이 너무 짧고 발열 심해요,전원 코드 길이가 너무 짧아서 원하는 위치에 두기 어렵네요. 충전 중에 멀티탭에서 열도 많이 나서 불안합니다. 돈 아깝다는 생각밖에 안 드네요.,화이트,14,2026-02-01
R00263,P00051,1초 완속 충전 멀티탭 6구,2,저렴한 티가 나요,전체적으로 플라스틱 재질이 너무 가볍고 저렴해 보여요. 몇 번 사용하니 콘센트 꽂는 부분이 헐거워지는 느낌입니다. 내구성이 걱정되네요.,블랙,2,2026-02-09
R00264,P00051,1초 완속 충전 멀티탭 6구,2,특정 기기는 충전이 느려요,"스마트폰은 그럭저럭 괜찮은데, 태블릿이나 노트북 같은 전력 소모가 큰 기기는 충전 속도가 많이 느립니다. 1초 완속이라는 문구가 무색하네요.",화이트,8,2026-03-17
R00265,P00051,1초 완속 충전 멀티탭 6구,5,안전하고 똑똑한 멀티탭!,"개별 전원 스위치가 있어서 안전하게 사용할 수 있고, 과부하 보호 기능까지 있어서 안심하고 쓰고 있어요. 깔끔한 흰색이라 어떤 공간에도 잘 어울립니다. 최고예요!",화이트,14,2026-05-24
R00266,P00038,무타공 스테인리스 선반 2단,2,설치가 어렵고 생각보다 약해요,접착력이 너무 약해서 몇 번 떨어졌어요. 스테인리스 재질은 괜찮은데 고정이 불안해서 실망입니다.,그레이,0,2026-04-13
R00267,P00038,무타공 스테인리스 선반 2단,5,욕실이 깔끔해졌어요! 최고,무타공이라 벽 손상 걱정 없이 설치했어요. 2단이라 수납도 넉넉하고 스테인리스라 물기에도 강해서 정말 만족합니다.,그레이,3,2026-02-27
R00268,P00038,무타공 스테인리스 선반 2단,5,기대 이상이에요! 튼튼하고 예뻐요,설치도 쉽고 정말 튼튼하게 잘 붙어있어요. 디자인도 깔끔해서 욕실 분위기가 훨씬 좋아졌습니다. 배송도 빨랐어요.,화이트,5,2026-05-05
R00269,P00038,무타공 스테인리스 선반 2단,2,접착력 문제인 것 같아요,처음엔 잘 붙는가 싶더니 며칠 안 가서 떨어졌어요. 물건을 많이 올린 것도 아닌데 자꾸 떨어져서 다시 사야 할 것 같아요.,그레이,2,2026-05-21
R00270,P00038,무타공 스테인리스 선반 2단,5,고민은 배송만 늦출 뿐! 꼭 사세요,"진짜 후회 없는 선택입니다! 샴푸, 린스 등 욕실 용품들 정리하기 딱 좋아요. 스테인리스 광택도 좋고 마감도 깔끔해서 대만족이에요.",화이트,14,2026-04-01
R00271,P00038,무타공 스테인리스 선반 2단,5,선물했는데 다들 만족해요!,엄마랑 친구한테 선물했는데 모두 만족하네요. 설치가 간편하고 물때 걱정 없는 재질이라 좋다고 합니다. 가성비도 최고예요!,그레이,8,2026-02-17
R00272,P00038,무타공 스테인리스 선반 2단,1,돈 아까워요. 최악입니다.,설명서대로 했는데도 벽에 제대로 붙질 않아요. 결국 다 떨어지고 선반은 찌그러졌습니다. 완전히 돈 낭비했어요.,화이트,0,2026-04-12
R00273,P00038,무타공 스테인리스 선반 2단,5,완벽한 욕실 정리 솔루션!,"지저분했던 욕실 용품들이 한 번에 정리됐어요. 스테인리스라 녹슬 걱정 없고, 2단이라 수납력도 짱입니다. 강력 추천해요!",그레이,3,2026-02-17
R00274,P00038,무타공 스테인리스 선반 2단,3,나쁘지 않은데 접착 부분이 아쉬워요,디자인이나 크기는 적당해서 괜찮아요. 다만 접착제가 좀 더 강력했으면 하는 바람이 있습니다. 일단은 잘 붙어있네요.,그레이,0,2026-01-11
R00275,P00005,크롭 후드집업,2,기대 이하였어요...,생각보다 재질이 너무 얇고 흐물거려서 실망했습니다. 크롭 기장도 너무 짧아 민망할 정도네요.,블랙/M,2,2026-05-24
R00276,P00005,크롭 후드집업,1,최악의 구매 경험,"블랙으로 시켰는데 색상이 바래 보이고, 후드 부분 마감이 엉망입니다. 하루 입었더니 벌써 보풀이 올라오네요. 이건 반품감이에요.",블랙/XL,14,2026-05-20
R00277,P00005,크롭 후드집업,5,핏 미쳤어요! 너무 만족합니다!,아이보리 색상 구매했는데 정말 예뻐요. 크롭 기장도 딱 적당하고 핏이 정말 예술입니다. 데일리로 매일 입고 있어요.,화이트/S,1,2026-01-18
R00278,P00005,크롭 후드집업,3,그냥저냥 무난해요,"배송은 빨랐지만, 기대했던 것보다 원단이 평범해서 조금 아쉬웠습니다. 지퍼가 뻑뻑한 감이 있고, 가격 대비 보통인 것 같아요.",화이트/M,3,2026-02-26
R00279,P00005,크롭 후드집업,5,인생 후드집업 찾았어요!,핑크색상 정말 사랑스러워요! 여리여리한 핏에 크롭 기장이라 다리도 길어 보이고 너무 만족스럽습니다. 세탁 후에도 변형 없어서 더 좋아요.,화이트/XL,3,2026-02-02
R00280,P00005,크롭 후드집업,3,무난하게 입기 좋아요,"그레이색상 구매했는데 무난하게 잘 입고 있어요. 엄청 특별하진 않지만 가볍게 걸치기 좋고, 생각보다 따뜻하네요.",화이트/S,1,2026-02-26
R00281,P00005,크롭 후드집업,2,사이즈가 너무 애매해요,"원사이즈라고 해서 구매했는데, 어깨 부분이 너무 좁고 팔 길이도 어중간해요. 후드도 작아서 쓰면 머리가 다 튀어나오네요.",화이트/L,5,2026-03-11
R00282,P00005,크롭 후드집업,3,생각했던 색상이 아니네요,"베이지색으로 구매했는데, 화면보다 훨씬 노란빛이 강해서 실망했습니다. 그래도 편하게 입기는 괜찮아서 그냥 입으려고요.",화이트/M,5,2026-01-18
R00283,P00037,항균 코일 샤워호스,3,무난하게 쓸만해요,"기존에 쓰던 호스가 너무 오래돼서 바꿨는데, 특별히 좋지도 나쁘지도 않은 것 같아요. 코일 부분이 생각보다 조금 뻑뻑한 감이 있네요.",화이트,0,2026-03-16
R00284,P00037,항균 코일 샤워호스,5,대만족! 항균이라 더 좋아요.,"녹물 때문에 고민이 많았는데, 항균 기능도 있고 디자인도 깔끔해서 너무 마음에 듭니다. 설치도 어렵지 않았고, 샤워할 때마다 기분 좋아요!",그레이,14,2026-02-05
R00285,P00037,항균 코일 샤워호스,5,부드럽고 튼튼해요!,"샤워호스 바꾸고 싶었는데, 승승장구몰에서 좋은 제품 찾았네요. 호스가 꼬이지 않고 부드럽게 잘 늘어나서 사용하기 정말 편하고, 오래 쓸 것 같아요. 배송도 빨랐어요.",그레이,0,2026-05-16
R00286,P00037,항균 코일 샤워호스,3,그냥저냥 쓸만해요.,"기대했던 것보다는 코일이 좀 얇은 느낌이에요. 물샘은 없어서 다행인데, 내구성은 좀 더 써봐야 알 것 같습니다.",화이트,2,2026-06-01
R00287,P00037,항균 코일 샤워호스,4,설치 쉽고 괜찮네요.,"기존 호스가 너무 짧아서 긴 걸로 바꿨는데, 길이도 넉넉하고 설치도 간편했어요. 색상도 욕실에 잘 어울려서 만족합니다.",화이트,2,2026-02-14
R00288,P00037,항균 코일 샤워호스,5,드디어 찾던 제품! 최고예요!,"전에 쓰던 호스는 자꾸 꼬이고 녹슬었는데, 이 제품은 항균에 꼬임도 적고 아주 깔끔합니다. 샤워기 헤드와 연결도 딱 맞아서 불편함 없이 잘 쓰고 있어요.",화이트,8,2026-03-12
R00289,P00037,항균 코일 샤워호스,2,좀 실망했어요...,"배송은 빨랐는데, 코일 마감이 생각보다 별로네요. 샤워기 헤드랑 연결하는 부분이 살짝 헐거워서 물이 새는 문제가 있어요.",화이트,2,2026-03-18
R00290,P00037,항균 코일 샤워호스,4,가격 대비 만족합니다.,"저렴한 가격에 항균 샤워호스를 구매해서 좋네요. 물줄기도 시원하게 잘 나오고, 특별한 단점 없이 잘 쓰고 있습니다.",화이트,8,2026-01-18
R00291,P00018,와이드 데님 팬츠,5,인생 와이드팬츠!,"기대 이상으로 핏이 너무 예쁘게 떨어져요. 데일리로 입기 딱 좋고, 다른 색상도 구매하고 싶어요!",베이지/32,2,2026-02-26
R00292,P00018,와이드 데님 팬츠,5,완전 만족합니다!,배송도 빠르고 제품 퀄리티가 정말 좋아요. 색상도 화면이랑 똑같고 사이즈도 정사이즈라 딱 맞네요.,인디고/30,0,2026-06-05
R00293,P00018,와이드 데님 팬츠,5,"핏, 색상 다 완벽!",와이드핏인데 부해 보이지 않고 다리도 길어 보여요. 중청 색상 시켰는데 어떤 상의에도 잘 어울립니다.,베이지/32,0,2026-04-10
R00294,P00018,와이드 데님 팬츠,5,강력 추천합니다!,원단이 너무 두껍지도 얇지도 않아 사계절 내내 입을 수 있겠어요. 허리도 편하고 착용감이 아주 좋습니다.,베이지/34,2,2026-03-29
R00295,P00018,와이드 데님 팬츠,5,사진이랑 똑같아요!,모델 착용샷 보고 반해서 샀는데 실물이 더 예쁩니다. 길이감도 적당하고 스타일리시해요.,베이지/36,14,2026-05-11
R00296,P00018,와이드 데님 팬츠,5,재구매 의사 200%,이 가격에 이 퀄리티는 정말 말이 안 돼요. 여러 벌 쟁여두고 싶을 정도로 마음에 쏙 듭니다.,인디고/30,0,2026-03-19
R00297,P00018,와이드 데님 팬츠,4,괜찮아요~,"전체적으로 만족하는데, 생각했던 것보다 기장이 살짝 길어서 수선해야 할 것 같아요. 그래도 핏은 예쁩니다.",인디고/32,0,2026-02-23
R00298,P00018,와이드 데님 팬츠,3,쏘쏘한데 좀 아쉬워요,"색상이나 핏은 무난한데, 원단이 생각보다 좀 뻣뻣하네요. 몇 번 세탁하면 괜찮아지려나요?",인디고/36,5,2026-02-03
R00299,P00018,와이드 데님 팬츠,5,데일리룩 완성템!,어떤 상의와도 찰떡같이 어울려서 코디 걱정이 없어요. 요즘 매일 이것만 입고 다니는 것 같습니다.,인디고/36,0,2026-05-24
R00300,P00018,와이드 데님 팬츠,5,진짜 편하고 멋스러워요,"와이드 데님이라 활동하기 정말 편하고, 캐주얼하면서도 꾸민 듯한 느낌을 줘서 좋아요. 주변에서도 예쁘다고 하네요.",인디고/34,0,2026-05-22
R00301,P00018,와이드 데님 팬츠,5,착한 가격에 대만족!,"솔직히 가격이 너무 저렴해서 큰 기대 안 했는데, 퀄리티가 백화점 브랜드 못지않아요. 가성비 최고입니다!",인디고/30,14,2026-03-06
R00302,P00018,와이드 데님 팬츠,3,무난합니다,"딱히 불만은 없는데, 사진보다는 평범한 느낌이에요. 너무 큰 기대는 안 하시는 게 좋을 것 같습니다.",베이지/34,2,2026-04-14
R00303,P00018,와이드 데님 팬츠,5,정말 잘 산 것 같아요!,기존에 있던 와이드 팬츠보다 훨씬 핏이 예뻐요. 키 작은 편인데도 길이감 조절 잘해서 입으니 괜찮습니다.,베이지/36,0,2026-02-09
R00304,P00018,와이드 데님 팬츠,5,인생템 등극!,어떤 체형에도 잘 어울릴 것 같은 와이드 데님입니다. 편안하면서도 스타일을 살려줘서 정말 만족스러워요!,인디고/30,1,2026-02-13
R00305,P00012,에어쿨 기능성 반팔티,5,한여름 필수템! 시원하고 배송 빨라요,너무 시원하고 가벼워서 여름 내내 입기 좋아요! 배송도 다음날 바로 와서 좋았습니다.,차콜/XL,0,2026-06-06
R00306,P00012,에어쿨 기능성 반팔티,5,"착용감 최고, 재질도 좋아요!",에어쿨 기능성이라는 이름답게 시원하고 땀이 금방 말라서 쾌적합니다. 핏도 적당히 여유 있어서 편해요.,차콜/L,3,2026-05-09
R00307,P00012,에어쿨 기능성 반팔티,5,운동할 때 최고! 통풍성 짱,헬스할 때 입으려고 샀는데 땀 흡수도 잘 되고 통풍이 잘 돼서 너무 만족스럽습니다. 여러장 더 구매할 예정이에요.,네이비/M,5,2026-02-21
R00308,P00012,에어쿨 기능성 반팔티,5,가성비 좋고 사이즈 딱이에요,가격도 저렴한데 기능성까지 좋아서 놀랐어요. 평소 입는 사이즈대로 시켰는데 아주 잘 맞습니다. 다른 색상도 추가 구매했어요.,화이트/M,2,2026-04-02
R00309,P00012,에어쿨 기능성 반팔티,4,"무난하게 좋아요, 배송은 빨랐어요",전체적으로 만족스러운 티셔츠입니다. 블랙 색상으로 샀는데 생각보다 핏이 아주 살짝 타이트한 느낌이 있지만 활동하는 데는 지장 없어요.,네이비/M,0,2026-02-24
R00310,P00012,에어쿨 기능성 반팔티,4,"땀 배출은 굿, 기대보다는 평범","땀 흡수와 배출은 확실히 잘 됩니다. 다만, 엄청 특별하게 느껴지는 부분은 없어서 별 하나 뺐습니다. 그래도 여름에 막 입기 좋아요.",블랙/L,1,2026-01-20
R00311,P00012,에어쿨 기능성 반팔티,5,이거 하나면 여름 끝! 너무 편해요,작년에 한 장 사보고 너무 좋아서 올해 추가로 세 장 더 구매했어요. 피부에 닿는 느낌이 부드럽고 땀 나도 축축하지 않아서 최고입니다!,화이트/L,2,2026-04-29
R00312,P00012,에어쿨 기능성 반팔티,4,기능은 좋지만 두께감이 좀 있어요,"에어쿨 기능은 확실히 체감되는데, 예상했던 것보다 원단이 살짝 두툼한 감이 있습니다. 그래도 땀이 금방 말라 시원하게 입고 있어요.",차콜/L,0,2026-02-06
R00313,P00048,서랍 정리 칸막이 세트,3,쓸만해요. 무난합니다.,"생각보다 견고함은 덜하지만, 서랍 정리하는 데는 큰 문제 없네요. 가격 대비 무난한 것 같아요.",아이보리,5,2026-02-02
R00314,P00048,서랍 정리 칸막이 세트,4,서랍이 깔끔해졌어요!,"옷장 서랍이 맨날 엉망이었는데, 칸막이 덕분에 드디어 정리가 되었어요. 조립도 쉽고 넉넉해서 좋아요.",그레이,2,2026-05-13
R00315,P00048,서랍 정리 칸막이 세트,1,너무 실망스러워요.,"배송은 빨랐는데, 플라스틱이 너무 얇고 마감이 별로예요. 조립하다가 부러질까 봐 조심스러웠네요.",아이보리,3,2026-05-22
R00316,P00048,서랍 정리 칸막이 세트,5,이거 왜 이제 샀을까요? 대만족!,"주방 서랍용으로 구매했는데, 칼이나 포크 정리하기 너무 좋아요. 서랍 열 때마다 뿌듯하네요. 추가 구매 의사 100%입니다!",그레이,1,2026-06-04
R00317,P00048,서랍 정리 칸막이 세트,5,최고예요! 튼튼하고 활용도 높아요.,"아이들 양말, 속옷 서랍이 난리였는데 이걸로 완벽하게 해결했어요. 사이즈 조절도 잘 되고 튼튼해서 오래 쓸 수 있을 것 같아요.",아이보리,3,2026-01-14
R00318,P00048,서랍 정리 칸막이 세트,3,나쁘지 않은데 아쉬워요.,"칸막이 자체는 괜찮은데, 서랍 깊이에 딱 맞지 않아서 좀 흔들리네요. 그래도 정리 효과는 있어서 그냥저냥 사용합니다.",그레이,14,2026-04-10
R00319,P00048,서랍 정리 칸막이 세트,4,드레스룸 서랍에 딱!,"드레스룸 서랍이 깊어서 옷이 자꾸 섞였는데, 칸막이로 공간 분리하니 찾기도 편하고 보기 좋아요. 생각보다 많이 들어갑니다.",그레이,1,2026-04-19
R00320,P00048,서랍 정리 칸막이 세트,5,삶의 질 향상템! 강력 추천!,작은 물건들이 굴러다니던 책상 서랍이 드디어 제자리를 찾았어요. 지저분한 서랍 때문에 스트레스받으시는 분들께 정말 강추합니다.,그레이,0,2026-02-28
R00321,P00048,서랍 정리 칸막이 세트,2,기대 이하였어요.,사진으로 봤을 때는 튼튼해 보였는데 실제로 받아보니 너무 저렴한 티가 나네요. 배송은 빨랐지만 제품 품질은 많이 아쉽습니다.,그레이,0,2026-04-14
R00322,P00048,서랍 정리 칸막이 세트,5,깔끔 그 자체! 신혼집 필수템!,"신혼집 주방 서랍 정리하려고 샀는데, 색상도 깔끔한 화이트라 너무 마음에 들어요. 주방도구들이 가지런히 정리돼서 요리할 맛 나네요!",아이보리,2,2026-03-29
R00323,P00059,경량 구스 다운 베스트,2,기대 이하였어요...,사이즈가 좀 작게 나온 것 같아요. 평소 입던 사이즈로 시켰는데 딱 맞다 못해 끼는 느낌이네요. 색상도 화면보다 탁해서 실망했습니다.,그레이/XL,3,2026-05-28
R00324,P00059,경량 구스 다운 베스트,5,진짜 가볍고 따뜻해요! 최고!,블랙 색상으로 구매했는데 코디하기도 좋고 정말 만족합니다. 가벼운데 보온성도 뛰어나서 간절기에 매일 입고 있어요. 재구매 의사 100%입니다!,그레이/L,2,2026-02-03
R00325,P00059,경량 구스 다운 베스트,3,무난하게 입기 좋아요.,가격 대비 품질은 나쁘지 않아요. 엄청 따뜻한 정도는 아니고 가을이나 초겨울에 적당할 것 같습니다. 털 빠짐이 아주 약간 있는데 거슬릴 정도는 아니네요.,그레이/XL,14,2026-04-18
R00326,P00059,경량 구스 다운 베스트,2,마감이 아쉬워요.,"다운 베스트가 필요해서 샀는데, 여기저기 실밥이 튀어나와 있고 지퍼 부분 마감이 깔끔하지 못하네요. 배송은 빨랐지만 제품 자체는 좀 실망스럽습니다.",그레이/2XL,2,2026-02-04
R00327,P00059,경량 구스 다운 베스트,5,정말 유용하게 입고 있습니다!,"생각했던 것보다 훨씬 더 가볍고 착용감이 좋아요. 얇은 코트 안에 입기 딱 좋고, 실내에서도 답답함 없이 입을 수 있어서 활용도가 높네요. 강력 추천합니다!",그레이/XL,1,2026-05-28
R00328,P00059,경량 구스 다운 베스트,3,핏은 괜찮은데...,핏은 슬림하게 잘 떨어져서 마음에 들어요. 그런데 구스 충전량이 살짝 아쉬운지 생각보다 보온성이 뛰어난 것 같진 않습니다. 딱 가격만큼 하는 것 같아요.,블랙/2XL,3,2026-02-22
R00329,P00059,경량 구스 다운 베스트,3,평범한 경량 베스트,그레이 색상으로 구매했는데 무난하게 잘 어울립니다. 특별히 좋다거나 나쁘다고 할 만한 점 없이 딱 평범한 경량 다운 베스트인 것 같아요. 편하게 입기 좋습니다.,그레이/2XL,8,2026-05-16
